Time Created,Tweet_Text,Username,Additional Hashtags,Account Followers,Number Retweets,Number Likes
2020-12-23 14:08:57,b'The emergency registration of the #Pfizer-#COVID19 #BioNTech #vaccine was announced by the Ministry of Health and Prevention (MoHAP) as part of a comprehensive and organized #UAE effort to ensure better standards for pandemic prevention. https://t.co/LDMxVmceSY',b'AzzadPrakash',"['Pfizer', 'COVID19', 'BioNTech', 'vaccine', 'UAE']",2481,0,0
2020-12-23 14:06:57,b'U.S. government reaches deal with #Pfizer and #BioNTech for an additional 100 million doses of their #COVID19 #vaccine. The government will pay $1.95 billion for the additional doses. https://t.co/q4ElxSKlMC',b'HJ_Mai',"['Pfizer', 'BioNTech', 'COVID19', 'vaccine']",969,0,0
2020-12-23 14:06:19,b'1 down. 1 to go. Let\xe2\x80\x99s put this mess behind us! #vaccine #covid_19 #ems #firefighters #frontlineworkers #pfizer @ Southbridge Community Center https://t.co/x9Femx5ywz',b'NickDaDalt',"['vaccine', 'covid_19', 'ems', 'firefighters', 'frontlineworkers', 'pfizer']",372,0,3
2020-12-23 14:05:36,"b'#Pfizer is among the big opioid makers &amp; used various marketing infractions for a range of drugs, leading to a 2009 then-record $1.3 billion criminal penalty as part of its settlement. Now the US is welcoming its #Vaccine.  https://t.co/2ytfVeCPeI'",b'MarylkaMP',"['Pfizer', 'Vaccine']",1904,1,0
2020-12-23 14:04:27,b'@TIME \xe2\x80\x9c#Pfizer and BioNTech will supply the U.S. with an additional 100 million doses of the #COVID-19 vaccine under a new agreement.  The drugmakers said Wednesday that they expect to deliver all the doses by July 31.\xe2\x80\x9d #vaccine',b'diggingquote',"['Pfizer', 'COVID', 'vaccine']",132,0,0
2020-12-23 14:01:31,"b""\xf0\x9f\x93\xb0#MorningNews\xf0\x9f\x93\xb0  \xe2\x87\xa8 President Trump wants you to get a bigger #stimulus check.   \xe2\x87\xa8US close on deal with #Pfizer for millions more #vaccine doses  \xe2\x87\xa8 Two days until #Christmas, and there\xe2\x80\x99s no speeding up the post office.  \xe2\x87\xa8 Don't do this on a plane.  https://t.co/UpH3OYUdDK https://t.co/smSum74K0d""",b'elkandelk',"['MorningNews', 'stimulus', 'Pfizer', 'vaccine', 'Christmas']",5861,0,0
2020-12-23 14:00:44,b'Today the trucks departed with the #pfizer-bioNtech #vaccine from Belgium for all the countries of the European Union. \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x87\xaa\xf0\x9f\x87\xba Today is a great day for Europeans and for #Europe! \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xe2\x9d\xa4',b'other_europe',"['pfizer', 'vaccine', 'Europe']",158,2,4
2020-12-23 13:58:54,"b'#BioNtech, #Pfizer #vaccine partner in #Europe says ""highly likely""  vaccine will handle new #coronavirus strain in #UK says CEO. Medical experts tend to agree. New strain probably already in US says #DrFauci. More contagious,  not likely more lethal. https://t.co/7iyhC44Q0I'",b'dallimore_m',"['BioNtech', 'Pfizer', 'vaccine', 'Europe', 'coronavirus', 'UK', 'DrFauci']",1073,0,1
2020-12-23 13:52:04,b'#Pfizer to #Supply U.S. with #Additional 100M #Vaccine #Doses https://t.co/7cLcFSaNhU https://t.co/RX7xubeL4j',b'BloGoalcom',"['Pfizer', 'Supply', 'Additional', 'Vaccine', 'Doses']",2496,0,0
2020-12-23 13:45:04,b'WASHINGTON \xe2\x80\x94 The U.S. government is close to a deal to acquire tens of millions of additional doses of Pfizer\xe2\x80\x99s vaccine in exchange for helping the pharmaceutical giant gain better access to manufacturing supplies #COVIDSecondWave #covid19 #vaccine #USA #Pfizer https://t.co/7aPt2LTplH',b'UF_Innovations',"['COVIDSecondWave', 'covid19', 'vaccine', 'USA', 'Pfizer']",263,2,4
2020-12-23 13:43:43,"b'#Pfizer Inc will supply the US with 100 million additional doses of its #COVID19 #vaccine by July next year, the US drugmaker says.  https://t.co/l1hCLwufL6'",b'AlArabiya_Eng',"['Pfizer', 'COVID19', 'vaccine']",875120,3,7
2020-12-23 13:36:21,"b'Pfizer, BioNTech to Supply US With Additional 100 Million Doses of COVID-19 Vaccine https://t.co/aHeX0VvaQk #Pfizer #BioNTech #UnitedStates #Vaccine #Coronavirus #COVID19 #COVID19Vaccine @pfizer @BioNTech_Group #DonaldTrump @realDonaldTrump'",b'latestly',"['Pfizer', 'BioNTech', 'UnitedStates', 'Vaccine', 'Coronavirus', 'COVID19', 'COVID19Vaccine', 'DonaldTrump']",67089,0,1
2020-12-23 13:30:50,"b""Pfizer offered trump 100M doses of their vaccine FREE months ago and he refused. Now we're going to PAY for them bc of his superb ability to make deals? #vaccine #Pfizer""",b'drpatfarrell',"['vaccine', 'Pfizer']",9694,3,2
2020-12-23 13:29:19,b'But #Pfizer has until the end of July 2021 to complete the shipment. #vaccine https://t.co/LTIQdBQh4Z',b'MarshallGenzer',"['Pfizer', 'vaccine']",2618,1,1
2020-12-23 13:28:45,b'Very insightful &amp; relieving to see this after a year of #paranoia!  #COVID19 #pandemic #pandemia #COVIDIOTS #IndiaFightsCorona #CoronavirusStrain #Corona #CoronaVaccine #Pfizer #moderna #AstraZeneca #SputnikV #WHO #mRNA #vaccine #Vaccin  https://t.co/R3oWNYejW3',b'abhi_anand',"['paranoia', 'COVID19', 'pandemic', 'pandemia', 'COVIDIOTS', 'IndiaFightsCorona', 'CoronavirusStrain', 'Corona', 'CoronaVaccine', 'Pfizer', 'moderna', 'AstraZeneca', 'SputnikV', 'WHO', 'mRNA', 'vaccine', 'Vaccin']",42,0,0
2020-12-23 13:23:01,"b'#Pfizer has struck a second agreement with the U.S. government to supply additional 100 million doses of its COVID-19 #vaccine by July 2021, the company said on Wednesday https://t.co/a9NXdlr775 https://t.co/Up50pB5sOK'",b'CGTNOfficial',"['Pfizer', 'vaccine']",13720066,7,34
2020-12-23 13:11:45,"b'Parasram: Private labs did over 30,000 covid19 tests - Trinidad and Tobago Newsday https://t.co/24jzGrTHF9 #covid #newstrain #trinidad #pfizer #vaccine #covid19 #covidtesting'",b'DouglasNewsday',"['covid', 'newstrain', 'trinidad', 'pfizer', 'vaccine', 'covid19', 'covidtesting']",341,0,0
2020-12-23 13:07:54,"b'As a high risk staff member who had #COVID19 in April and who has consistently tested positive for antibodies since (on #SIREN), can anyone confirm if I will be allowed to work patient facing again after my second dose of the #Pfizer #vaccine? If not, why have I been prioritised?'",b'AshleyKRes',"['COVID19', 'SIREN', 'Pfizer', 'vaccine']",105,3,13
2020-12-23 13:05:03,b'Suspicions grow that #nanoparticles in the #Pfizer / #BioNTech #COVID #vaccine trigger life-threatening responses.  @sciencemagazine https://t.co/jXBV2fLX5z',b'midgefiftyseven',"['nanoparticles', 'Pfizer', 'BioNTech', 'COVID', 'vaccine']",1824,0,1
2020-12-23 13:02:00,b'The U.S. government is close to a deal with #Pfizer to acquire tens of millions of additional #vaccine doses. https://t.co/0g7WfSnIT0',b'KSBY',"['Pfizer', 'vaccine']",48626,1,1
2020-12-23 13:00:57,b'#Pfizer + #BioNTech to supply additional 100 million doses of #COVID19 #vaccine to the #US https://t.co/TV5j2Qaq3L',b'LouisGerber8',"['Pfizer', 'BioNTech', 'COVID19', 'vaccine', 'US']",85,0,0
2020-12-23 12:49:15,b'#Breaking: #Pfizer and #BioNTech to supply additional 100 million doses of the #COVID-19 #vaccine to US under new agreement https://t.co/zRZxlg2FOe',b'LisaSpoonerTV',"['Breaking', 'Pfizer', 'BioNTech', 'COVID', 'vaccine']",3264,2,3
2020-12-23 12:47:35,b'#Pfizer and #BioNTech to supply additional 100 million doses of the #COVID19 #vaccine to US under new agreement (from @AP) https://t.co/lFpDuE5Jzh',b'vipulananda',"['Pfizer', 'BioNTech', 'COVID19', 'vaccine']",2977,0,0
2020-12-23 12:47:15,"b'$PFE Pfizer and BioNTech $BTNX confirm to supply the #US with 100M additional doses of #COVID19 #vaccine for $1.95B; To #deliver 200M doses in total by Jul 31st, #2021 (#Pfizer Inc)'",b'juanmiguelworld',"['US', 'COVID19', 'vaccine', 'deliver', 'Pfizer']",821,1,1
2020-12-23 12:41:00,b'BREAKING: #Pfizer and #BioNTech to supply additional 100 million doses of the #COVID-19 #Vaccine to #US under new agreement.   V\xc3\xada @AP https://t.co/J0a3b05Dxq',b'Aroguden',"['Pfizer', 'BioNTech', 'COVID', 'Vaccine', 'US']",11537,1,1
2020-12-23 12:33:38,b'Brighteon #covid #pfizer #WakeUp  https://t.co/4pinhlZPxV',b'Marc_Leitz',"['covid', 'pfizer', 'WakeUp']",155,0,1
2020-12-23 12:24:40,"b'#Pfizer, #BioNTech to supply U.S. with an additional 100 million doses of #COVID-19 vaccine for about $2 billion  https://t.co/SaVMToL6RO'",b'jjihec',"['Pfizer', 'BioNTech', 'COVID']",1296,0,0
2020-12-23 12:12:17,b'THE MOTHER VATICAN PAPACY AND ALL HARLOT APOSTATE CHURCHES WILL BE BURNED WITH \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #COVID19 #church #Jesus #God #Revelation #Marvel #Netflix #DisneyPlus #Bible #sport #vaccine #Pfizer #Moderna #SputnikV https://t.co/xBYBT8Kb6R',b'pastabums',"['COVID19', 'church', 'Jesus', 'God', 'Revelation', 'Marvel', 'Netflix', 'DisneyPlus', 'Bible', 'sport', 'vaccine', 'Pfizer', 'Moderna', 'SputnikV']",65,0,0
2020-12-23 12:04:11,b'To hell with @Newsmax!  #Trump #Biden #Pence #GOP #Democrat #Jesus #Christian #Christianity #News #MAGA #KeepAmericaGreat #Breaking #COVID19 #Vaccine #Pfizer #China #SupremeCourt #Electors #NFL #Apple #Tesla #Samsung #KPop #BTS #Debate #BLACKPINK #Art #photography #love #ARMY',b'SeeMatthew1022',"['Trump', 'Biden', 'Pence', 'GOP', 'Democrat', 'Jesus', 'Christian', 'Christianity', 'News', 'MAGA', 'KeepAmericaGreat', 'Breaking', 'COVID19', 'Vaccine', 'Pfizer', 'China', 'SupremeCourt', 'Electors', 'NFL', 'Apple', 'Tesla', 'Samsung', 'KPop', 'BTS', 'Debate', 'BLACKPINK', 'Art', 'photography', 'love', 'ARMY']",58,1,0
2020-12-23 11:59:31,b'2020 could be the year to forget. Or it could be the year we grew personally + professionally. Click to see what 2020 gave us. https://t.co/0MQW3iL6u3  #grateful #health #happiness #hope #peace #covid19 #vaccine #pfizer #moderna #cure #love #productivity #growth @pfizer @moderna https://t.co/UUPJVMQhJe',b'tobedesigngroup',"['grateful', 'health', 'happiness', 'hope', 'peace', 'covid19', 'vaccine', 'pfizer', 'moderna', 'cure', 'love', 'productivity', 'growth']",131,0,1
2020-12-23 11:54:26,"b'@BBCPolitics According to french scientists the #Pfizer vaccine causes the highest number of side effects seen in a vaccine, especially 18 to 55 year olds and after 2nd dose. Perhaps you want to get professor Blair on to share his research? #TonyBlair #vaccination #vaccine #coronavirus'",b'Gary4W',"['Pfizer', 'TonyBlair', 'vaccination', 'vaccine', 'coronavirus']",40,0,0
2020-12-23 11:45:44,b'#NSTnation The government would negotiate with #Pfizer to increase the #vaccine supply from 12.8 million doses to 25.6 million.  https://t.co/Hxzak6fAXt  #Malaysia @Khairykj #coronavirus #covid19 #PfizerBioNtech #Moderna #AstraZeneca #Sinovac #CanSinoBIO #SputnikV',b'NST_Online',"['NSTnation', 'Pfizer', 'vaccine', 'Malaysia', 'coronavirus', 'covid19', 'PfizerBioNtech', 'Moderna', 'AstraZeneca', 'Sinovac', 'CanSinoBIO', 'SputnikV']",732156,12,9
2020-12-23 11:35:33,b'#Pfizer and the #Trumpadministration are reportedly close to agreeing 70 million extra #vaccine doses for next year to plug a potentially massive shortfall in the US https://t.co/TxyuoI6GxE https://t.co/4qnsUyJe4a',b'winsontang',"['Pfizer', 'Trumpadministration', 'vaccine']",9804,0,0
2020-12-23 11:23:57,"b""#US govt is close to a deal to get tens of millions of additional doses of @Pfizer's #COVID19 #vaccine in exchange for helping #Pfizer gain better access to manufacturing supplies. A person w/knowledge of negotiations told @AP it may be finalized shortly. https://t.co/QsINIkJJk8""",b'newstruthliz',"['US', 'COVID19', 'vaccine', 'Pfizer']",1792,0,0
2020-12-23 11:23:38,b'Oeps&gt;&gt;&gt;&gt;The Nurse Manager #TiffanyDover that fainted Dies 8 to 10 hours later After Taking #Pfizer #Covid #Vaccine   https://t.co/5OhW7304GA',b'walhallatrading',"['TiffanyDover', 'Pfizer', 'Covid', 'Vaccine']",1070,2,4
2020-12-23 11:20:02,b'Traders! \xf0\x9f\x93\xa2  FXPRIMUS has added 3 new Pharmaceutical #stocks to the MT4 platform.  \xf0\x9f\x94\xb8 Moderna Inc.  \xf0\x9f\x94\xb8 Pfizer Inc.   \xf0\x9f\x94\xb8 Lexicon Pharmaceuticals Inc.  Grab your piece of the pie \xf0\x9f\x91\x89 https://t.co/N4Ia2R6sTH  #Pharmastocks #fxprimus  #Moderna #Pfizer #vaccine #forextrading #trading https://t.co/4dasKI7v82',b'FXPRIMUS',"['stocks', 'Pharmastocks', 'fxprimus', 'Moderna', 'Pfizer', 'vaccine', 'forextrading', 'trading']",6109,0,1
2020-12-23 11:01:44,"b'#NSTnation ""It is their terms, not ours. We want to announce it but we must respect the deal."" - @Khairykj   https://t.co/JmOVZuvLf0  Read here: https://t.co/G1ZRxlYRXS  #PAC #Covid19 #Coronavirus #PfizerBioNTech #Vaccine #Pfizer'",b'NST_Online',"['NSTnation', 'PAC', 'Covid19', 'Coronavirus', 'PfizerBioNTech', 'Vaccine', 'Pfizer']",732156,2,2
2020-12-23 10:47:16,b'The federal #government is advancing toward a deal with #Pfizer to secure 100 million more doses of the company\xe2\x80\x99s #Covid19 #vaccine  https://t.co/QQYUqQOuQr via @WSJ',b'slstwit',"['government', 'Pfizer', 'Covid19', 'vaccine']",270,0,0
2020-12-23 10:39:57,"b'Although the vaccine is free, there has been an eligibility criteria panned out for the first batch of Pfizer shots.  https://t.co/ZDgfzfrv9K  #vaccine #Pfizer #Pfizervaccine #PfizerBioNTech #PfizerCovidVaccine #dubai #uae'",b'lovindubai',"['vaccine', 'Pfizer', 'Pfizervaccine', 'PfizerBioNTech', 'PfizerCovidVaccine', 'dubai', 'uae']",253485,0,4
2020-12-23 10:25:09,b'Ex-PM Tony Blair is urging the government to give as many people as possible an initial dose of a Covid vaccine - rather than preserving stocks so there is enough for second jabs. Do you agree or disagree with his comments? #TonyBlair #Vaccine #Pfizer #Coronavirus #Politics',b'PoliticsPollss',"['TonyBlair', 'Vaccine', 'Pfizer', 'Coronavirus', 'Politics']",5993,17,11
2020-12-23 10:13:42,b'#Dubai to offer free #Pfizer-#BioNTech #vaccine shots from Wednesday.  #COVID19 #Coronavirus #CoronavirusVaccine  https://t.co/RD5IwYKFaH',b'ptcnews',"['Dubai', 'Pfizer', 'BioNTech', 'vaccine', 'COVID19', 'Coronavirus', 'CoronavirusVaccine']",20588,0,1
2020-12-23 10:02:34,b'Emirates SkyCargo flies #Pfizer vaccines for the first time to the #UAE https://t.co/8WcuUm9mi5 #DUBAI #COVID19 #VACCINE #healthcare #dha #vaccinedevelopment  #pfizerproud https://t.co/tomINTE8Xv',b'AirCargoUpdate',"['Pfizer', 'UAE', 'DUBAI', 'COVID19', 'VACCINE', 'healthcare', 'dha', 'vaccinedevelopment', 'pfizerproud']",3035,0,0
2020-12-23 09:47:28,"b'#Dubai Health Authority (#DHA) received the first batch of #Pfizer-#BioNTech #vaccine and started the vacation campaign today, Dec. 23.'",b'ArgaamPlus',"['Dubai', 'DHA', 'Pfizer', 'BioNTech', 'vaccine']",22293,0,0
2020-12-23 09:47:06,"b""The 'Great Conjunction' of 2020  #CrossTalk #nasa #conjunction #ConjuncionJupiterSaturno #ConcacafChampionsLeague #football #wednesdaythought #COVID19 #CovidVaccine #vaccine #coronavirus #Pfizer #Covid19UK #Jupiter #MOONBYUL #Earth https://t.co/jejndZPvvQ""",b'WPalaver',"['CrossTalk', 'nasa', 'conjunction', 'ConjuncionJupiterSaturno', 'ConcacafChampionsLeague', 'football', 'wednesdaythought', 'COVID19', 'CovidVaccine', 'vaccine', 'coronavirus', 'Pfizer', 'Covid19UK', 'Jupiter', 'MOONBYUL', 'Earth']",1803,2,1
2020-12-23 09:42:32,b'AstraZeneca COVID-19 vaccine likely to get emergency nod by next week in India: Report @AstraZeneca #astrazeneca #astrazenecanews #oxforduniversity #coronavirus #coronavirusvaccine #pfizer #bharatbiotech #cdsco #covid-19 https://t.co/h6CSgk4Ezs',b'medicaldialogs',"['astrazeneca', 'astrazenecanews', 'oxforduniversity', 'coronavirus', 'coronavirusvaccine', 'pfizer', 'bharatbiotech', 'cdsco', 'covid']",5538,0,2
2020-12-23 09:42:19,"b'@ABC I would like to think this was considered:  People should be tested for the antibodies.  If they are positive, they should wait for those without antibodies to get the vaccine first.  #COVID19 #vaccine #moderna #Pfizer for now stay home wash hands don\xe2\x80\x99t touch face #fouci'",b'wachsy1',"['COVID19', 'vaccine', 'moderna', 'Pfizer', 'fouci']",860,0,0
2020-12-23 09:14:53,"b'""When will India get its turn"": Rahul Gandhi slams PM Modi\'s covid vaccination strategy.  #RahulGandhi #Congress #COVID19 #covidindia #COVID #Corona #CoronaVaccine #vaccination #COVID20 #CovidVaccination #COVAXIN #AstraZeneca #Pfizer'",b'Chronicle_1957',"['RahulGandhi', 'Congress', 'COVID19', 'covidindia', 'COVID', 'Corona', 'CoronaVaccine', 'vaccination', 'COVID20', 'CovidVaccination', 'COVAXIN', 'AstraZeneca', 'Pfizer']",50,0,0
2020-12-23 09:12:26,b'Cheap/Safe cure #COVID19 #COVIDSecondWave #COVIDIOTA #COVID19nsw #COVID20 #Covid21 #COVID #Covid_19 #covid_20 #Moderna #modernavaccine #Pfizervaccine #Pfizer #PfizerBioNTech #pfizerbiotech #CovidVaccines #CovidVaccinesideeffects #CovidVaccine #ivermectin #ivermectinworks #Vaccine https://t.co/pAeK6KNegb',b'DrFariyaBukhari',"['COVID19', 'COVIDSecondWave', 'COVIDIOTA', 'COVID19nsw', 'COVID20', 'Covid21', 'COVID', 'Covid_19', 'covid_20', 'Moderna', 'modernavaccine', 'Pfizervaccine', 'Pfizer', 'PfizerBioNTech', 'pfizerbiotech', 'CovidVaccines', 'CovidVaccinesideeffects', 'CovidVaccine', 'ivermectin', 'ivermectinworks', 'Vaccine']",568,0,1
2020-12-23 09:11:16,b'Suspicions grow that #nanoparticles in #Pfizer\xe2\x80\x99s #COVID-19 #vaccine trigger rare #allergic reactions  https://t.co/Vrncd8cy8i',b'veleveljkovic',"['nanoparticles', 'Pfizer', 'COVID', 'vaccine', 'allergic']",350,0,0
2020-12-23 09:09:55,"b'The #vaccine Comirnaty, developed by #BioNTech and #Pfizer, approved by @EMA_News and @EU_Commission  to prevent #COVID19 in people from 16 years of age. Vaccination programmes will start from December 27.  Discover more on the vaccine on our website! \xe2\xac\x87  https://t.co/lwtZPAkfHt'",b'FondazioneBenzi',"['vaccine', 'BioNTech', 'Pfizer', 'COVID19']",48,0,0
2020-12-23 09:02:08,"b""The UAE's Ministry of Health and Prevention has announced the emergency registration of Pfizer-BioNTech\xe2\x80\x99s COVID-19 vaccine. Dubai will start inoculating people with the COVID-19 vaccine for free from Wednesday.  #COVID19 #vaccine #Pfizer #BioNTech https://t.co/y0ZHFPpFxj""",b'Forbes_MENA_',"['COVID19', 'vaccine', 'Pfizer', 'BioNTech']",2775,3,5
2020-12-23 09:01:53,b'#Coronavirus | The European Medicines Agency gave the recommendation to start using #BioNTech/#Pfizer\xe2\x80\x99s coronavirus #vaccine. Vaccination campaigns will start in #EU countries between Dec 27 &amp; 29. The #EMA is set to review #Moderna\xe2\x80\x99s vaccine on January 6.  https://t.co/vKdkIaTF8b',b'Euro_Review',"['Coronavirus', 'BioNTech', 'Pfizer', 'vaccine', 'EU', 'EMA', 'Moderna']",23,0,1
2020-12-23 08:41:52,b'@carlzimmer @DonovanTruitt Dr. Fauci received his first dose of the COVID-19 vaccine!  #fauci #moderna #pfizer #covid #vaccine   \xf0\x9f\x91\x82\xf0\x9f\x8f\xbb\xf0\x9f\x91\x82\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87 https://t.co/k94wGGgTrG',b'FameVienna',"['fauci', 'moderna', 'pfizer', 'covid', 'vaccine']",132,0,0
2020-12-23 08:37:31,b'He says the deals for all the six Covid-19 vaccines Malaysia is expected to receive fall under a non-disclosure agreement. #FMTNews #Vaccine #Pfizer  https://t.co/fasC2wPWh5',b'fmtoday',"['FMTNews', 'Vaccine', 'Pfizer']",165356,1,0
2020-12-23 08:03:23,b'Pfizer vaccine in Dubai: How to book an appointment https://t.co/iZpJ81A3Vz via @TheNationalNews #Pfizer #COVID19 #Dubai #vaccine',b'ramolatalwar',"['Pfizer', 'COVID19', 'Dubai', 'vaccine']",984,0,0
2020-12-23 07:49:10,"b'150,000 Pfizer Doses arrived in Kuwait by Emirates Airlines from Belgium. The Vaccines were transferred to Mishref to prepare and begin the vaccination process from end of the next week.   #corona #vaccine #arrival #kuwait #airport #mishref #virus #pfizer @dakhilalkuwait https://t.co/BBppgtEzLm'",b'dakhilalkuwait',"['corona', 'vaccine', 'arrival', 'kuwait', 'airport', 'mishref', 'virus', 'pfizer']",5,1,1
2020-12-23 07:43:42,b'Sanitizing Heroes\xe2\x80\x99 Campaign to end Covid19  @SanitizingHeroes  1)#Manufacture it 2)#Transport it 3)#Store it 4)#Vaccinate It  #pfizer #pfizervaccinate #moderna #johnshopkinsuniversity  #johnsonandjohnson  #VaccinateIt #ManufactureIt #TransportIt #Storeit #vaccinations #vaccine',b'SanitizinHeroes',"['Manufacture', 'Transport', 'Store', 'Vaccinate', 'pfizer', 'pfizervaccinate', 'moderna', 'johnshopkinsuniversity', 'johnsonandjohnson', 'VaccinateIt', 'ManufactureIt', 'TransportIt', 'Storeit', 'vaccinations', 'vaccine']",1,0,0
